Contig	Position	Length	Snps_females	Snps_males	Fst	Abs_depth_females	Abs_depth_males	Rel_depth_females	Rel_depth_males
NC_025977.4_RaGOO	15400000	45317211	0	0	0.0000	36	34	0.96	0.93
NC_025977.4_RaGOO	15425000	45317211	0	0	0.0000	38	35	1.00	0.97
NC_025977.4_RaGOO	15450000	45317211	0	0	0.0000	36	35	0.95	0.95
NC_025977.4_RaGOO	15475000	45317211	0	12	0.0000	34	29	0.88	0.80
NC_025977.4_RaGOO	15500000	45317211	0	1	0.0000	32	29	0.84	0.78
NC_025977.4_RaGOO	15525000	45317211	0	1	0.0000	33	31	0.87	0.86
NC_025977.4_RaGOO	15550000	45317211	0	0	0.0000	39	37	1.02	1.02
NC_025977.4_RaGOO	15575000	45317211	0	1	0.0000	38	37	1.01	1.01
NC_025977.4_RaGOO	15600000	45317211	1	0	0.0000	40	37	1.05	1.01
NC_025977.4_RaGOO	15625000	45317211	0	5	0.0000	35	34	0.93	0.94
NC_025977.4_RaGOO	15650000	45317211	0	0	0.0000	39	37	1.03	1.01
NC_025977.4_RaGOO	15675000	45317211	1	0	0.0000	40	38	1.04	1.05
NC_025977.4_RaGOO	15700000	45317211	0	0	0.0000	37	36	0.98	0.97
NC_025977.4_RaGOO	15725000	45317211	0	0	0.0000	36	34	0.95	0.92
NC_025977.4_RaGOO	15750000	45317211	0	0	0.0000	40	36	1.04	1.00
NC_025977.4_RaGOO	15775000	45317211	0	0	0.0000	38	37	1.01	1.00
NC_025977.4_RaGOO	15800000	45317211	0	0	0.0000	40	37	1.05	1.02
NC_025977.4_RaGOO	15825000	45317211	0	0	0.0000	40	39	1.04	1.07
NC_025977.4_RaGOO	15850000	45317211	0	0	0.0000	37	35	0.98	0.97
NC_025977.4_RaGOO	15875000	45317211	0	0	0.0000	35	36	0.93	0.99
NC_025977.4_RaGOO	15900000	45317211	0	0	0.0000	38	36	1.01	0.98
NC_025977.4_RaGOO	15925000	45317211	0	0	0.0000	34	33	0.88	0.90
NC_025977.4_RaGOO	15950000	45317211	0	0	0.0000	35	33	0.92	0.90
NC_025977.4_RaGOO	15975000	45317211	0	0	0.0000	57	54	1.50	1.49
NC_025977.4_RaGOO	16000000	45317211	2	0	0.0000	38	36	1.00	1.00
NC_025977.4_RaGOO	16025000	45317211	0	0	0.0000	39	36	1.03	0.98
NC_025977.4_RaGOO	16050000	45317211	0	0	0.0000	36	35	0.96	0.97
NC_025977.4_RaGOO	16075000	45317211	0	0	0.0000	38	36	1.00	0.98
NC_025977.4_RaGOO	16100000	45317211	0	0	0.0000	34	31	0.90	0.85
NC_025977.4_RaGOO	16125000	45317211	0	0	0.0000	36	34	0.96	0.93
NC_025977.4_RaGOO	16150000	45317211	0	0	0.0000	37	36	0.97	1.00
NC_025977.4_RaGOO	16175000	45317211	0	0	0.0000	36	35	0.95	0.95
NC_025977.4_RaGOO	16200000	45317211	0	0	0.0000	35	33	0.92	0.89
NC_025977.4_RaGOO	16225000	45317211	0	0	0.0000	38	35	1.01	0.97
NC_025977.4_RaGOO	16250000	45317211	0	0	0.0000	46	45	1.21	1.24
NC_025977.4_RaGOO	16275000	45317211	0	0	0.0000	39	38	1.01	1.03
NC_025977.4_RaGOO	16300000	45317211	0	0	0.0000	39	38	1.02	1.05
NC_025977.4_RaGOO	16325000	45317211	0	0	0.0000	38	38	1.00	1.05
NC_025977.4_RaGOO	16350000	45317211	0	1	0.0000	33	31	0.87	0.85
NC_025977.4_RaGOO	16375000	45317211	0	0	0.0000	37	34	0.96	0.93
NC_025977.4_RaGOO	16400000	45317211	0	0	0.0000	37	34	0.97	0.93
NC_025977.4_RaGOO	16425000	45317211	0	0	0.0000	37	35	0.97	0.96
NC_025977.4_RaGOO	16450000	45317211	0	0	0.0000	36	36	0.96	0.97
NC_025977.4_RaGOO	16475000	45317211	0	0	0.0000	34	32	0.89	0.86
NC_025977.4_RaGOO	16500000	45317211	0	0	0.0000	38	36	0.99	0.98
NC_025977.4_RaGOO	16525000	45317211	0	0	0.0000	37	34	0.98	0.94
NC_025977.4_RaGOO	16550000	45317211	0	0	0.0000	38	37	1.01	1.03
NC_025977.4_RaGOO	16575000	45317211	0	0	0.0000	38	38	1.00	1.03
NC_025977.4_RaGOO	16600000	45317211	0	0	0.0000	35	34	0.93	0.92
NC_025977.4_RaGOO	16625000	45317211	0	0	0.0000	64	58	1.69	1.59
NC_025977.4_RaGOO	16650000	45317211	0	0	0.0000	40	37	1.04	1.03
NC_025977.4_RaGOO	16675000	45317211	0	0	0.0000	36	34	0.95	0.94
NC_025977.4_RaGOO	16700000	45317211	0	1	0.0000	33	31	0.87	0.86
NC_025977.4_RaGOO	16725000	45317211	0	0	0.0000	38	36	1.01	0.99
NC_025977.4_RaGOO	16750000	45317211	0	0	0.0000	41	38	1.08	1.05
NC_025977.4_RaGOO	16775000	45317211	0	0	0.0000	41	39	1.07	1.06
NC_025977.4_RaGOO	16800000	45317211	0	0	0.0000	37	35	0.96	0.96
NC_025977.4_RaGOO	16825000	45317211	0	0	0.0000	38	37	0.99	1.03
NC_025977.4_RaGOO	16850000	45317211	0	0	0.0000	41	38	1.09	1.04
NC_025977.4_RaGOO	16875000	45317211	1	0	0.0000	39	38	1.02	1.04
NC_025977.4_RaGOO	16900000	45317211	0	0	0.0000	39	37	1.03	1.02
NC_025977.4_RaGOO	16925000	45317211	0	0	0.0000	38	37	1.01	1.01
NC_025977.4_RaGOO	16950000	45317211	1	0	0.0000	36	34	0.94	0.94
NC_025977.4_RaGOO	16975000	45317211	0	0	0.0000	37	35	0.99	0.95
NC_025977.4_RaGOO	17000000	45317211	0	0	0.0000	60	55	1.58	1.50
NC_025977.4_RaGOO	17025000	45317211	0	0	0.0000	34	32	0.89	0.89
NC_025977.4_RaGOO	17050000	45317211	0	0	0.0040	36	34	0.96	0.93
NC_025977.4_RaGOO	17075000	45317211	0	0	0.0000	40	40	1.05	1.11
NC_025977.4_RaGOO	17100000	45317211	0	0	0.0000	42	40	1.11	1.09
NC_025977.4_RaGOO	17125000	45317211	0	1	0.0000	32	31	0.84	0.84
NC_025977.4_RaGOO	17150000	45317211	0	2	0.0000	33	32	0.87	0.86
NC_025977.4_RaGOO	17175000	45317211	0	0	0.0000	35	33	0.93	0.91
NC_025977.4_RaGOO	17200000	45317211	0	0	0.0000	37	36	0.96	0.97
NC_025977.4_RaGOO	17225000	45317211	1	0	0.0000	39	37	1.02	1.00
NC_025977.4_RaGOO	17250000	45317211	0	0	0.0000	36	33	0.95	0.91
NC_025977.4_RaGOO	17275000	45317211	0	0	0.0000	36	35	0.94	0.96
NC_025977.4_RaGOO	17300000	45317211	0	0	0.0000	35	32	0.92	0.88
NC_025977.4_RaGOO	17325000	45317211	0	0	0.0000	37	35	0.97	0.95
NC_025977.4_RaGOO	17350000	45317211	0	0	0.0000	41	42	1.07	1.15
NC_025977.4_RaGOO	17375000	45317211	0	0	0.0000	43	41	1.12	1.12
NC_025977.4_RaGOO	17400000	45317211	0	0	0.0000	40	38	1.05	1.03
NC_025977.4_RaGOO	17425000	45317211	0	0	0.0000	39	39	1.04	1.06
NC_025977.4_RaGOO	17450000	45317211	0	0	0.0000	40	39	1.06	1.08
NC_025977.4_RaGOO	17475000	45317211	0	0	0.0000	42	39	1.11	1.06
NC_025977.4_RaGOO	17500000	45317211	0	0	0.0000	38	34	1.01	0.93
NC_025977.4_RaGOO	17525000	45317211	0	0	0.0000	40	38	1.05	1.03
NC_025977.4_RaGOO	17550000	45317211	0	0	0.0000	41	38	1.09	1.04
NC_025977.4_RaGOO	17575000	45317211	0	0	0.0000	43	39	1.14	1.06
NC_025977.4_RaGOO	17600000	45317211	0	0	0.0000	42	40	1.11	1.10
NC_025977.4_RaGOO	17625000	45317211	0	3	0.0000	35	33	0.92	0.90
NC_025977.4_RaGOO	17650000	45317211	0	0	0.0000	39	39	1.03	1.08
NC_025977.4_RaGOO	17675000	45317211	0	0	0.0000	38	36	1.00	0.98
NC_025977.4_RaGOO	17700000	45317211	0	0	0.0000	36	35	0.96	0.97
NC_025977.4_RaGOO	17725000	45317211	1	6	0.0000	32	32	0.85	0.87
NC_025977.4_RaGOO	17750000	45317211	0	0	0.0000	38	36	1.00	1.00
NC_025977.4_RaGOO	17775000	45317211	1	0	0.0000	38	34	0.99	0.93
NC_025977.4_RaGOO	17800000	45317211	0	0	0.0000	41	39	1.08	1.06
NC_025977.4_RaGOO	17825000	45317211	0	0	0.0000	54	55	1.42	1.51
NC_025977.4_RaGOO	17850000	45317211	0	0	0.0000	56	52	1.47	1.42
NC_025977.4_RaGOO	17875000	45317211	0	0	0.0000	41	40	1.08	1.09
NC_025977.4_RaGOO	17900000	45317211	1	0	0.0000	40	38	1.06	1.04
NC_025977.4_RaGOO	17925000	45317211	0	0	0.0000	39	38	1.03	1.04
NC_025977.4_RaGOO	17950000	45317211	5	0	0.0000	35	34	0.93	0.94
NC_025977.4_RaGOO	17975000	45317211	1	3	0.0000	33	32	0.88	0.87
NC_025977.4_RaGOO	18000000	45317211	0	0	0.0000	38	36	0.99	0.99
NC_025977.4_RaGOO	18025000	45317211	0	0	0.0000	36	34	0.96	0.94
NC_025977.4_RaGOO	18050000	45317211	2	5	0.0000	31	30	0.82	0.84
NC_025977.4_RaGOO	18075000	45317211	1	5	0.0000	34	34	0.89	0.92
NC_025977.4_RaGOO	18100000	45317211	2	1	0.0000	36	34	0.94	0.93
NC_025977.4_RaGOO	18125000	45317211	0	0	0.0000	37	37	0.98	1.02
NC_025977.4_RaGOO	18150000	45317211	2	0	0.0000	37	35	0.97	0.96
NC_025977.4_RaGOO	18175000	45317211	0	2	0.0000	38	37	1.00	1.02
NC_025977.4_RaGOO	18200000	45317211	0	1	0.0000	35	34	0.92	0.92
NC_025977.4_RaGOO	18225000	45317211	0	5	0.0032	40	42	1.05	1.15
NC_025977.4_RaGOO	18250000	45317211	0	0	0.0000	38	36	0.99	0.99
NC_025977.4_RaGOO	18275000	45317211	0	0	0.0000	42	43	1.11	1.18
NC_025977.4_RaGOO	18300000	45317211	0	0	0.0000	42	41	1.10	1.12
NC_025977.4_RaGOO	18325000	45317211	0	0	0.0000	39	37	1.04	1.02
NC_025977.4_RaGOO	18350000	45317211	0	0	0.0000	44	40	1.15	1.10
NC_025977.4_RaGOO	18375000	45317211	1	1	0.0000	41	37	1.09	1.02
NC_025977.4_RaGOO	18400000	45317211	0	0	0.0000	39	39	1.04	1.08
NC_025977.4_RaGOO	18425000	45317211	0	1	0.0000	39	38	1.03	1.05
NC_025977.4_RaGOO	18450000	45317211	0	0	0.0000	41	41	1.09	1.14
NC_025977.4_RaGOO	18475000	45317211	0	0	0.0000	42	41	1.11	1.13
NC_025977.4_RaGOO	18500000	45317211	0	0	0.0000	41	39	1.08	1.06
NC_025977.4_RaGOO	18525000	45317211	0	0	0.0000	39	39	1.04	1.08
NC_025977.4_RaGOO	18550000	45317211	0	0	0.0000	44	44	1.17	1.20
NC_025977.4_RaGOO	18575000	45317211	0	0	0.0000	43	41	1.12	1.12
NC_025977.4_RaGOO	18600000	45317211	1	0	0.0000	39	39	1.02	1.08
NC_025977.4_RaGOO	18625000	45317211	3	0	0.0000	41	41	1.09	1.11
NC_025977.4_RaGOO	18650000	45317211	0	2	0.0000	44	42	1.15	1.14
NC_025977.4_RaGOO	18675000	45317211	0	0	0.0000	41	41	1.07	1.11
NC_025977.4_RaGOO	18700000	45317211	1	3	0.0000	41	39	1.08	1.08
NC_025977.4_RaGOO	18725000	45317211	0	0	0.0000	36	37	0.96	1.01
NC_025977.4_RaGOO	18750000	45317211	0	0	0.0000	38	35	0.99	0.96
NC_025977.4_RaGOO	18775000	45317211	0	1	0.0000	35	33	0.92	0.89
NC_025977.4_RaGOO	18800000	45317211	0	0	0.0000	41	39	1.07	1.08
NC_025977.4_RaGOO	18825000	45317211	0	0	0.0000	48	44	1.26	1.20
NC_025977.4_RaGOO	18850000	45317211	0	0	0.0000	40	38	1.05	1.05
NC_025977.4_RaGOO	18875000	45317211	0	0	0.0000	41	39	1.09	1.08
NC_025977.4_RaGOO	18900000	45317211	0	0	0.0000	44	42	1.15	1.15
NC_025977.4_RaGOO	18925000	45317211	0	0	0.0000	40	37	1.05	1.01
NC_025977.4_RaGOO	18950000	45317211	0	0	0.0000	41	39	1.07	1.07
NC_025977.4_RaGOO	18975000	45317211	1	0	0.0000	42	41	1.10	1.11
NC_025977.4_RaGOO	19000000	45317211	3	0	0.0000	42	40	1.10	1.09
NC_025977.4_RaGOO	19025000	45317211	0	0	0.0000	39	38	1.04	1.05
NC_025977.4_RaGOO	19050000	45317211	0	0	0.0000	40	39	1.05	1.06
NC_025977.4_RaGOO	19075000	45317211	3	0	0.0000	42	39	1.10	1.08
NC_025977.4_RaGOO	19100000	45317211	0	0	0.0000	44	42	1.15	1.16
NC_025977.4_RaGOO	19125000	45317211	0	0	0.0000	39	39	1.03	1.06
NC_025977.4_RaGOO	19150000	45317211	0	2	0.0000	41	41	1.07	1.13
NC_025977.4_RaGOO	19175000	45317211	0	0	0.0000	41	38	1.07	1.04
NC_025977.4_RaGOO	19200000	45317211	0	3	0.0000	41	40	1.08	1.09
NC_025977.4_RaGOO	19225000	45317211	0	1	0.0000	40	39	1.05	1.07
NC_025977.4_RaGOO	19250000	45317211	0	0	0.0001	41	39	1.08	1.07
NC_025977.4_RaGOO	19275000	45317211	1	0	0.0000	41	41	1.08	1.13
NC_025977.4_RaGOO	19300000	45317211	0	0	0.0000	37	36	0.98	0.98
NC_025977.4_RaGOO	19325000	45317211	0	0	0.0000	39	38	1.04	1.05
NC_025977.4_RaGOO	19350000	45317211	0	0	0.0000	42	41	1.10	1.11
NC_025977.4_RaGOO	19375000	45317211	0	0	0.0000	40	40	1.07	1.10
NC_025977.4_RaGOO	19400000	45317211	0	4	0.0000	38	36	0.99	0.99
NC_025977.4_RaGOO	19425000	45317211	2	0	0.0000	39	37	1.02	1.01
NC_025977.4_RaGOO	19450000	45317211	0	1	0.0000	40	39	1.06	1.06
NC_025977.4_RaGOO	19475000	45317211	0	0	0.0000	41	38	1.07	1.04
NC_025977.4_RaGOO	19500000	45317211	0	0	0.0000	43	42	1.14	1.15
NC_025977.4_RaGOO	19525000	45317211	0	0	0.0000	41	40	1.07	1.11
NC_025977.4_RaGOO	19550000	45317211	0	0	0.0000	36	37	0.96	1.01
NC_025977.4_RaGOO	19575000	45317211	0	0	0.0000	44	42	1.15	1.15
NC_025977.4_RaGOO	19600000	45317211	0	0	0.0000	37	37	0.99	1.02
NC_025977.4_RaGOO	19625000	45317211	0	0	0.0000	39	37	1.02	1.01
NC_025977.4_RaGOO	19650000	45317211	0	0	0.0000	40	39	1.06	1.07
NC_025977.4_RaGOO	19675000	45317211	1	0	0.0000	42	41	1.12	1.12
NC_025977.4_RaGOO	19700000	45317211	0	0	0.0000	42	41	1.10	1.12
NC_025977.4_RaGOO	19725000	45317211	0	0	0.0000	41	41	1.09	1.12
NC_025977.4_RaGOO	19750000	45317211	0	0	0.0000	35	33	0.93	0.89
NC_025977.4_RaGOO	19775000	45317211	0	0	0.0000	32	29	0.83	0.80
NC_025977.4_RaGOO	19800000	45317211	4	0	0.0000	34	33	0.90	0.89
NC_025977.4_RaGOO	19825000	45317211	0	0	0.0000	36	34	0.94	0.94
NC_025977.4_RaGOO	19850000	45317211	1	0	0.0000	40	39	1.06	1.06
NC_025977.4_RaGOO	19875000	45317211	0	0	0.0000	42	41	1.10	1.12
NC_025977.4_RaGOO	19900000	45317211	2	0	0.0000	42	43	1.11	1.17
NC_025977.4_RaGOO	19925000	45317211	2	0	0.0000	41	40	1.08	1.10
NC_025977.4_RaGOO	19950000	45317211	0	1	0.0000	42	40	1.11	1.10
NC_025977.4_RaGOO	19975000	45317211	0	1	0.0000	42	40	1.11	1.09
NC_025977.4_RaGOO	20000000	45317211	0	0	0.0000	41	39	1.09	1.08
NC_025977.4_RaGOO	20025000	45317211	0	0	0.0000	43	40	1.12	1.11
NC_025977.4_RaGOO	20050000	45317211	0	0	0.0000	40	39	1.07	1.07
NC_025977.4_RaGOO	20075000	45317211	0	0	0.0000	38	39	0.99	1.08
NC_025977.4_RaGOO	20100000	45317211	0	0	0.0000	36	36	0.96	0.99
NC_025977.4_RaGOO	20125000	45317211	1	0	0.0000	41	41	1.09	1.11
NC_025977.4_RaGOO	20150000	45317211	0	0	0.0000	43	41	1.14	1.12
NC_025977.4_RaGOO	20175000	45317211	0	1	0.0000	38	35	1.00	0.96
NC_025977.4_RaGOO	20200000	45317211	0	0	0.0000	75	75	1.98	2.05
NC_025977.4_RaGOO	20225000	45317211	1	0	0.0000	44	43	1.16	1.18
NC_025977.4_RaGOO	20250000	45317211	0	0	0.0000	42	41	1.12	1.13
NC_025977.4_RaGOO	20275000	45317211	1	0	0.0000	41	39	1.09	1.06
NC_025977.4_RaGOO	20300000	45317211	0	0	0.0000	42	40	1.10	1.11
NC_025977.4_RaGOO	20325000	45317211	0	0	0.0000	42	40	1.11	1.10
NC_025977.4_RaGOO	20350000	45317211	0	0	0.0000	43	41	1.13	1.12
NC_025977.4_RaGOO	20375000	45317211	0	0	0.0000	40	41	1.05	1.12
NC_025977.4_RaGOO	20400000	45317211	1	0	0.0000	43	41	1.12	1.13
NC_025977.4_RaGOO	20425000	45317211	0	0	0.0000	42	43	1.11	1.18
NC_025977.4_RaGOO	20450000	45317211	0	0	0.0000	39	37	1.03	1.02
NC_025977.4_RaGOO	20475000	45317211	0	0	0.0000	41	40	1.07	1.11
NC_025977.4_RaGOO	20500000	45317211	1	0	0.0000	39	39	1.04	1.08
NC_025977.4_RaGOO	20525000	45317211	0	2	0.0000	38	39	1.00	1.07
NC_025977.4_RaGOO	20550000	45317211	0	0	0.0000	39	40	1.02	1.10
NC_025977.4_RaGOO	20575000	45317211	0	0	0.0000	41	38	1.08	1.04
NC_025977.4_RaGOO	20600000	45317211	0	0	0.0000	41	39	1.08	1.08
NC_025977.4_RaGOO	20625000	45317211	2	0	0.0000	39	38	1.04	1.03
NC_025977.4_RaGOO	20650000	45317211	0	0	0.0000	40	38	1.06	1.05
NC_025977.4_RaGOO	20675000	45317211	0	0	0.0000	38	37	1.01	1.02
NC_025977.4_RaGOO	20700000	45317211	0	0	0.0000	39	37	1.03	1.00
NC_025977.4_RaGOO	20725000	45317211	1	0	0.0000	41	38	1.07	1.04
NC_025977.4_RaGOO	20750000	45317211	0	0	0.0016	37	38	0.98	1.04
NC_025977.4_RaGOO	20775000	45317211	0	0	0.0000	39	38	1.01	1.04
NC_025977.4_RaGOO	20800000	45317211	0	0	0.0000	39	37	1.02	1.01
NC_025977.4_RaGOO	20825000	45317211	0	0	0.0000	34	32	0.89	0.87
NC_025977.4_RaGOO	20850000	45317211	0	2	0.0000	36	35	0.94	0.96
NC_025977.4_RaGOO	20875000	45317211	0	0	0.0000	36	35	0.94	0.96
NC_025977.4_RaGOO	20900000	45317211	0	0	0.0000	37	36	0.98	0.98
NC_025977.4_RaGOO	20925000	45317211	0	0	0.0000	35	33	0.91	0.89
NC_025977.4_RaGOO	20950000	45317211	1	0	0.0000	36	35	0.95	0.96
NC_025977.4_RaGOO	20975000	45317211	0	0	0.0000	38	36	0.99	0.99
NC_025977.4_RaGOO	21000000	45317211	0	0	0.0000	33	33	0.88	0.89
NC_025977.4_RaGOO	21025000	45317211	0	0	0.0000	37	35	0.97	0.95
NC_025977.4_RaGOO	21050000	45317211	0	1	0.0000	40	39	1.06	1.06
NC_025977.4_RaGOO	21075000	45317211	2	2	0.0000	38	40	1.01	1.08
NC_025977.4_RaGOO	21100000	45317211	0	0	0.0000	42	40	1.12	1.10
NC_025977.4_RaGOO	21125000	45317211	2	0	0.0000	39	37	1.04	1.00
NC_025977.4_RaGOO	21150000	45317211	0	0	0.0000	36	32	0.96	0.87
NC_025977.4_RaGOO	21175000	45317211	0	4	0.0000	38	36	1.01	0.99
NC_025977.4_RaGOO	21200000	45317211	0	0	0.0000	38	38	0.99	1.03
NC_025977.4_RaGOO	21225000	45317211	0	0	0.0000	44	42	1.17	1.15
NC_025977.4_RaGOO	21250000	45317211	0	0	0.0000	40	38	1.05	1.03
NC_025977.4_RaGOO	21275000	45317211	0	0	0.0000	44	40	1.17	1.11
NC_025977.4_RaGOO	21300000	45317211	0	0	0.0000	39	38	1.03	1.03
NC_025977.4_RaGOO	21325000	45317211	0	0	0.0000	39	39	1.03	1.06
NC_025977.4_RaGOO	21350000	45317211	0	0	0.0000	41	40	1.08	1.11
NC_025977.4_RaGOO	21375000	45317211	0	0	0.0000	42	39	1.10	1.06
NC_025977.4_RaGOO	21400000	45317211	0	0	0.0000	38	38	1.01	1.03
NC_025977.4_RaGOO	21425000	45317211	2	0	0.0000	41	40	1.08	1.09
NC_025977.4_RaGOO	21450000	45317211	0	0	0.0000	40	39	1.05	1.08
NC_025977.4_RaGOO	21475000	45317211	0	0	0.0000	43	42	1.13	1.14
NC_025977.4_RaGOO	21500000	45317211	0	0	0.0000	40	38	1.05	1.05
NC_025977.4_RaGOO	21525000	45317211	0	0	0.0000	41	40	1.08	1.10
NC_025977.4_RaGOO	21550000	45317211	0	0	0.0000	43	43	1.13	1.17
NC_025977.4_RaGOO	21575000	45317211	0	0	0.0000	38	37	0.99	1.03
NC_025977.4_RaGOO	21600000	45317211	0	1	0.0000	34	32	0.89	0.89
NC_025977.4_RaGOO	21625000	45317211	0	1	0.0000	36	35	0.95	0.95
NC_025977.4_RaGOO	21650000	45317211	0	0	0.0000	38	37	1.00	1.00
NC_025977.4_RaGOO	21675000	45317211	0	0	0.0000	34	33	0.90	0.91
NC_025977.4_RaGOO	21700000	45317211	0	1	0.0000	36	33	0.94	0.91
NC_025977.4_RaGOO	21725000	45317211	0	1	0.0000	37	37	0.96	1.00
NC_025977.4_RaGOO	21750000	45317211	0	1	0.0000	42	40	1.10	1.10
NC_025977.4_RaGOO	21775000	45317211	0	0	0.0000	43	42	1.13	1.15
NC_025977.4_RaGOO	21800000	45317211	0	1	0.0000	42	41	1.10	1.12
NC_025977.4_RaGOO	21825000	45317211	0	0	0.0000	37	38	0.97	1.04
NC_025977.4_RaGOO	21850000	45317211	10	0	0.0000	42	41	1.11	1.11
NC_025977.4_RaGOO	21875000	45317211	0	0	0.0000	41	41	1.08	1.11
NC_025977.4_RaGOO	21900000	45317211	0	1	0.0000	41	39	1.08	1.06
NC_025977.4_RaGOO	21925000	45317211	0	0	0.0000	37	35	0.97	0.97
NC_025977.4_RaGOO	21950000	45317211	4	0	0.0000	40	37	1.05	1.02
NC_025977.4_RaGOO	21975000	45317211	0	0	0.0000	42	39	1.10	1.06
NC_025977.4_RaGOO	22000000	45317211	0	0	0.0000	42	39	1.10	1.07
NC_025977.4_RaGOO	22025000	45317211	0	0	0.0000	42	42	1.12	1.14
NC_025977.4_RaGOO	22050000	45317211	0	1	0.0000	43	41	1.14	1.11
NC_025977.4_RaGOO	22075000	45317211	0	0	0.0000	43	41	1.13	1.12
NC_025977.4_RaGOO	22100000	45317211	0	0	0.0000	43	41	1.12	1.13
NC_025977.4_RaGOO	22125000	45317211	0	1	0.0000	40	38	1.05	1.05
NC_025977.4_RaGOO	22150000	45317211	0	4	0.0000	37	35	0.97	0.95
NC_025977.4_RaGOO	22175000	45317211	0	1	0.0000	37	34	0.98	0.94
NC_025977.4_RaGOO	22200000	45317211	1	0	0.0000	35	33	0.93	0.91
NC_025977.4_RaGOO	22225000	45317211	1	0	0.0000	37	35	0.99	0.96
NC_025977.4_RaGOO	22250000	45317211	0	0	0.0000	37	34	0.97	0.94
NC_025977.4_RaGOO	22275000	45317211	0	0	0.0000	39	39	1.03	1.06
NC_025977.4_RaGOO	22300000	45317211	0	0	0.0000	39	37	1.02	1.02
NC_025977.4_RaGOO	22325000	45317211	1	1	0.0000	41	40	1.08	1.09
NC_025977.4_RaGOO	22350000	45317211	0	2	0.0000	38	37	1.01	1.02
NC_025977.4_RaGOO	22375000	45317211	0	0	0.0000	39	37	1.04	1.02
NC_025977.4_RaGOO	22400000	45317211	0	0	0.0000	38	37	0.99	1.02
NC_025977.4_RaGOO	22425000	45317211	1	0	0.0000	39	39	1.04	1.07
NC_025977.4_RaGOO	22450000	45317211	0	0	0.0000	42	44	1.11	1.22
NC_025977.4_RaGOO	22475000	45317211	1	0	0.0000	38	38	0.99	1.03
NC_025977.4_RaGOO	22500000	45317211	0	1	0.0000	39	38	1.03	1.03
NC_025977.4_RaGOO	22525000	45317211	0	0	0.0000	36	33	0.95	0.91
NC_025977.4_RaGOO	22550000	45317211	0	1	0.0000	38	37	0.99	1.01
NC_025977.4_RaGOO	22575000	45317211	0	2	0.0000	36	36	0.95	1.00
NC_025977.4_RaGOO	22600000	45317211	1	1	0.0000	42	39	1.09	1.07
NC_025977.4_RaGOO	22625000	45317211	0	2	0.0000	42	37	1.10	1.02
NC_025977.4_RaGOO	22650000	45317211	2	1	0.0000	40	37	1.04	1.01
NC_025977.4_RaGOO	22675000	45317211	1	0	0.0000	37	36	0.97	0.99
NC_025977.4_RaGOO	22700000	45317211	0	0	0.0000	40	39	1.06	1.06
NC_025977.4_RaGOO	22725000	45317211	0	1	0.0000	40	39	1.05	1.06
NC_025977.4_RaGOO	22750000	45317211	0	0	0.0000	39	39	1.03	1.06
NC_025977.4_RaGOO	22775000	45317211	0	0	0.0000	37	35	0.97	0.97
NC_025977.4_RaGOO	22800000	45317211	0	0	0.0000	36	36	0.96	0.98
NC_025977.4_RaGOO	22825000	45317211	1	2	0.0043	40	39	1.05	1.07
NC_025977.4_RaGOO	22850000	45317211	0	0	0.0000	40	39	1.05	1.06
NC_025977.4_RaGOO	22875000	45317211	1	0	0.0000	40	36	1.05	1.00
NC_025977.4_RaGOO	22900000	45317211	0	0	0.0000	41	41	1.09	1.13
NC_025977.4_RaGOO	22925000	45317211	0	1	0.0000	40	40	1.06	1.08
NC_025977.4_RaGOO	22950000	45317211	3	0	0.0046	40	40	1.05	1.09
NC_025977.4_RaGOO	22975000	45317211	2	0	0.0000	40	40	1.04	1.09
NC_025977.4_RaGOO	23000000	45317211	0	2	0.0000	40	40	1.07	1.08
NC_025977.4_RaGOO	23025000	45317211	0	0	0.0000	42	40	1.10	1.10
NC_025977.4_RaGOO	23050000	45317211	1	1	0.0000	39	38	1.01	1.04
NC_025977.4_RaGOO	23075000	45317211	0	2	0.0000	37	39	0.97	1.08
NC_025977.4_RaGOO	23100000	45317211	1	0	0.0000	40	39	1.05	1.06
NC_025977.4_RaGOO	23125000	45317211	0	0	0.0000	40	40	1.04	1.09
NC_025977.4_RaGOO	23150000	45317211	0	0	0.0000	40	39	1.07	1.08
NC_025977.4_RaGOO	23175000	45317211	0	0	0.0000	37	37	0.98	1.01
NC_025977.4_RaGOO	23200000	45317211	5	0	0.0000	37	37	0.98	1.02
NC_025977.4_RaGOO	23225000	45317211	0	0	0.0040	41	39	1.07	1.07
NC_025977.4_RaGOO	23250000	45317211	0	1	0.0000	42	42	1.10	1.14
NC_025977.4_RaGOO	23275000	45317211	0	0	0.0000	40	38	1.05	1.04
NC_025977.4_RaGOO	23300000	45317211	0	0	0.0000	39	40	1.03	1.10
NC_025977.4_RaGOO	23325000	45317211	4	0	0.0000	41	39	1.07	1.08
NC_025977.4_RaGOO	23350000	45317211	0	0	0.0000	44	44	1.17	1.21
NC_025977.4_RaGOO	23375000	45317211	0	0	0.0013	41	41	1.07	1.11
NC_025977.4_RaGOO	23400000	45317211	0	0	0.0057	37	36	0.98	0.98
NC_025977.4_RaGOO	23425000	45317211	0	0	0.0000	41	40	1.08	1.09
NC_025977.4_RaGOO	23450000	45317211	0	0	0.0000	41	39	1.07	1.06
NC_025977.4_RaGOO	23475000	45317211	2	0	0.0022	39	37	1.02	1.02
